season,matchday,home_team,away_team,date,home_goals,away_goals,elo_home,elo_away,home_pts5,away_pts5,home_gf5,home_ga5,away_gf5,away_ga5
2023,2,Frosinone Calcio,Atalanta BC,2023-08-26 16:30:00+00:00,2,1,1493.2972435562801,1588.8417904533624,0,12,1,3,13,6
2023,2,AC Monza,Empoli FC,2023-08-26 16:30:00+00:00,2,0,1340.5628216546554,1398.200419204435,3,6,3,12,6,6
2023,2,Hellas Verona FC,AS Roma,2023-08-26 18:45:00+00:00,2,1,1447.7849914664287,1592.9427632051086,8,10,5,4,9,5
2023,2,AC Milan,Torino FC,2023-08-26 18:45:00+00:00,4,1,1556.4261447741767,1466.776766451938,12,2,10,5,1,6
2023,2,ACF Fiorentina,US Lecce,2023-08-27 16:30:00+00:00,2,2,1556.0059688665813,1444.7063299097645,9,10,11,8,5,3
2023,2,Juventus FC,Bologna FC 1909,2023-08-27 16:30:00+00:00,1,1,1590.6863024665577,1531.3235670175156,11,1,10,4,5,12
2023,2,SS Lazio,Genoa CFC,2023-08-27 18:45:00+00:00,0,1,1539.4010185021461,1463.7228607051932,5,4,5,6,9,12
2023,2,SSC Napoli,US Sassuolo Calcio,2023-08-27 18:45:00+00:00,2,0,1625.7060303072246,1492.29372272795,11,0,8,3,0,2
2023,2,US Salernitana 1919,Udinese Calcio,2023-08-28 16:30:00+00:00,1,1,1502.6849260970105,1441.4996888718383,1,3,2,2,5,11
2023,2,Cagliari Calcio,FC Internazionale Milano,2023-08-28 18:45:00+00:00,0,2,1434.419875720628,1619.690260624811,4,13,5,7,9,2
2023,3,US Sassuolo Calcio,Hellas Verona FC,2023-09-01 16:30:00+00:00,3,1,1485.9554109210283,1461.735725982662,0,11,0,4,7,4
2023,3,AS Roma,AC Milan,2023-09-01 18:45:00+00:00,1,2,1578.9920286888753,1563.9016092617155,7,12,9,7,12,5
2023,3,Bologna FC 1909,Cagliari Calcio,2023-09-02 16:30:00+00:00,2,1,1533.0157293967172,1429.298498452173,1,4,5,12,4,7
2023,3,Udinese Calcio,Frosinone Calcio,2023-09-02 16:30:00+00:00,0,0,1443.242759386927,1505.9799489893487,1,3,4,11,3,4
2023,3,Atalanta BC,AC Monza,2023-09-02 18:45:00+00:00,3,0,1576.1590850202938,1352.206712195499,9,6,10,8,5,8
2023,3,SSC Napoli,SS Lazio,2023-09-02 18:45:00+00:00,1,2,1632.0443421141463,1527.2566328596404,11,2,9,3,4,7
2023,3,FC Internazionale Milano,ACF Fiorentina,2023-09-03 16:30:00+00:00,4,0,1624.811637893266,1552.9077704271053,13,10,10,2,13,9
2023,3,Torino FC,Genoa CFC,2023-09-03 16:30:00+00:00,1,0,1459.3013019643993,1475.867246347699,1,7,1,9,9,10
2023,3,Empoli FC,Juventus FC,2023-09-03 18:45:00+00:00,0,2,1386.5565286635915,1588.994140087356,6,11,6,7,10,4
2023,3,US Lecce,US Salernitana 1919,2023-09-03 18:45:00+00:00,2,0,1447.8045283492404,1500.9418555819218,11,2,7,4,3,3
2023,4,Juventus FC,SS Lazio,2023-09-16 13:00:00+00:00,3,1,1593.7481626966935,1540.1844242528928,13,4,11,3,5,7
2023,4,FC Internazionale Milano,AC Milan,2023-09-16 16:00:00+00:00,5,1,1632.7711275911186,1574.3356735289574,13,12,12,2,11,5
2023,4,Genoa CFC,SSC Napoli,2023-09-16 18:45:00+00:00,2,2,1465.390801142416,1619.1165507208939,6,10,7,9,8,3
2023,4,Cagliari Calcio,Udinese Calcio,2023-09-17 10:30:00+00:00,0,0,1422.1980947518537,1445.0291075287341,4,2,4,6,3,9
2023,4,Frosinone Calcio,US Sassuolo Calcio,2023-09-17 13:00:00+00:00,4,2,1504.1936008475416,1495.259439336928,4,3,3,4,3,5
2023,4,AC Monza,US Lecce,2023-09-17 13:00:00+00:00,1,1,1347.8868574074006,1459.322129190988,3,13,3,10,8,3
2023,4,ACF Fiorentina,Atalanta BC,2023-09-17 16:00:00+00:00,3,2,1544.9482807292527,1580.4789398083922,10,9,12,11,11,7
2023,4,AS Roma,Empoli FC,2023-09-17 18:45:00+00:00,7,0,1568.5579644216334,1381.802506054254,7,3,9,7,4,8
2023,4,US Salernitana 1919,Torino FC,2023-09-18 16:30:00+00:00,0,3,1489.424254740174,1469.7777471696822,2,4,3,5,2,7
2023,4,Hellas Verona FC,Bologna FC 1909,2023-09-18 18:45:00+00:00,0,0,1452.4316975667623,1540.1161330970365,10,4,7,6,6,10
2023,5,US Salernitana 1919,Frosinone Calcio,2023-09-22 16:30:00+00:00,1,1,1478.8593847419156,1513.9365116720016,2,7,3,8,7,6
2023,5,US Lecce,Genoa CFC,2023-09-22 18:45:00+00:00,1,0,1456.2204020737306,1469.5476014171513,11,7,8,4,7,8
2023,5,AC Milan,Hellas Verona FC,2023-09-23 13:00:00+00:00,1,0,1566.001899177432,1454.903206782132,12,10,11,7,6,5
2023,5,US Sassuolo Calcio,Juventus FC,2023-09-23 16:00:00+00:00,4,2,1485.5165285124679,1602.2185736559254,3,13,5,9,12,4
2023,5,SS Lazio,AC Monza,2023-09-23 18:45:00+00:00,1,1,1531.7140132936609,1350.988584524658,3,4,4,8,3,8
2023,5,Empoli FC,FC Internazionale Milano,2023-09-24 10:30:00+00:00,0,1,1376.7136312138164,1641.104901942644,0,15,1,14,15,1
2023,5,Atalanta BC,Cagliari Calcio,2023-09-24 13:00:00+00:00,2,0,1569.459835433501,1422.854279883908,6,2,10,8,1,6
2023,5,Udinese Calcio,ACF Fiorentina,2023-09-24 13:00:00+00:00,0,2,1444.3729223966798,1555.967385104144,3,10,3,7,12,11
2023,5,Bologna FC 1909,SSC Napoli,2023-09-24 16:00:00+00:00,0,0,1537.6446238816668,1614.9597504461585,5,10,4,7,10,5
2023,5,Torino FC,AS Roma,2023-09-24 18:45:00+00:00,1,1,1480.3426171679407,1573.6468392620711,7,7,5,6,13,6
2023,6,Juventus FC,US Lecce,2023-09-26 18:45:00+00:00,1,0,1588.9804922139215,1466.6038016798668,10,11,11,6,8,4
2023,6,Cagliari Calcio,AC Milan,2023-09-27 16:30:00+00:00,1,3,1416.8401228972311,1572.9089302130037,2,12,1,6,10,7
2023,6,Empoli FC,US Salernitana 1919,2023-09-27 16:30:00+00:00,1,0,1373.130165177113,1479.8655692731832,0,3,0,13,4,9
2023,6,Hellas Verona FC,Atalanta BC,2023-09-27 16:30:00+00:00,0,1,1447.9961757465603,1575.4739924201779,7,9,4,5,10,5
2023,6,FC Internazionale Milano,US Sassuolo Calcio,2023-09-27 18:45:00+00:00,1,2,1644.6883679793473,1498.7546099544718,15,6,14,1,9,11
2023,6,SS Lazio,Torino FC,2023-09-27 18:45:00+00:00,2,0,1526.9357043179352,1482.9653786975227,4,8,5,8,6,5
2023,6,SSC Napoli,Udinese Calcio,2023-09-27 18:45:00+00:00,4,1,1612.7704613211006,1437.4787899985788,8,3,8,5,1,6
2023,6,Frosinone Calcio,ACF Fiorentina,2023-09-28 16:30:00+00:00,1,1,1512.930327140734,1562.8615175022449,8,10,8,7,11,9
2023,6,AC Monza,Bologna FC 1909,2023-09-28 16:30:00+00:00,0,0,1355.7668935003837,1539.8339130067247,5,6,4,7,3,4
2023,6,Genoa CFC,AS Roma,2023-09-28 18:45:00+00:00,4,1,1459.1642018110151,1571.024077732489,4,5,4,8,12,7
2023,7,US Lecce,SSC Napoli,2023-09-30 13:00:00+00:00,0,4,1459.987305145204,1618.1137384370004,8,8,6,4,9,5
2023,7,AC Milan,SS Lazio,2023-09-30 16:00:00+00:00,2,0,1578.696500815255,1535.6768503091303,12,7,11,8,6,6
2023,7,US Salernitana 1919,FC Internazionale Milano,2023-09-30 18:45:00+00:00,0,4,1466.8866086064638,1630.7188014954506,2,12,2,8,13,3
2023,7,Bologna FC 1909,Empoli FC,2023-10-01 10:30:00+00:00,3,0,1534.9817268660045,1386.1091258438323,7,3,3,2,1,12
2023,7,Udinese Calcio,Genoa CFC,2023-10-01 13:00:00+00:00,2,2,1432.135512882679,1472.2769700712324,3,7,2,7,7,5
2023,7,Atalanta BC,Juventus FC,2023-10-01 16:00:00+00:00,0,0,1581.9611270207092,1595.5969887485844,9,10,9,5,9,6
2023,7,AS Roma,Frosinone Calcio,2023-10-01 18:45:00+00:00,2,0,1557.9113094722718,1514.3576493908968,4,9,11,9,8,5
2023,7,US Sassuolo Calcio,AC Monza,2023-10-02 16:30:00+00:00,0,1,1512.7241764383684,1360.619079641104,9,6,11,10,4,5
2023,7,Torino FC,Hellas Verona FC,2023-10-02 16:30:00+00:00,0,0,1474.2242327063277,1441.509041146029,7,4,6,7,3,6
2023,7,ACF Fiorentina,Cagliari Calcio,2023-10-02 18:45:00+00:00,3,0,1561.4341952520822,1411.05255229498,8,1,8,9,2,9
2023,8,Empoli FC,Udinese Calcio,2023-10-06 16:30:00+00:00,0,0,1380.149710162617,1433.2857633424512,3,3,1,13,3,8
2023,8,US Lecce,US Sassuolo Calcio,2023-10-06 18:45:00+00:00,1,1,1454.2483270819437,1498.6060370021662,7,9,4,6,11,9
2023,8,FC Internazionale Milano,Bologna FC 1909,2023-10-07 13:00:00+00:00,2,2,1636.3243177050317,1540.9411425472197,12,9,15,3,5,1
2023,8,Juventus FC,Torino FC,2023-10-07 16:00:00+00:00,2,0,1595.2047184884473,1473.285386909294,10,8,8,5,5,3
2023,8,Genoa CFC,AC Milan,2023-10-07 18:45:00+00:00,0,1,1471.1267196114602,1587.4645850283127,5,12,8,7,9,7
2023,8,AC Monza,US Salernitana 1919,2023-10-08 10:30:00+00:00,3,0,1374.7372190773062,1461.2810923968827,6,1,3,5,1,11
2023,8,Frosinone Calcio,Hellas Verona FC,2023-10-08 13:00:00+00:00,2,1,1505.6046990733462,1442.4478869430627,6,2,6,6,1,5
2023,8,SS Lazio,Atalanta BC,2023-10-08 13:00:00+00:00,3,2,1526.9087660960724,1582.3533972808464,7,10,6,7,8,3
2023,8,Cagliari Calcio,AS Roma,2023-10-08 16:00:00+00:00,1,4,1405.1294153071494,1566.6642597898224,1,7,2,10,12,7
2023,8,SSC Napoli,ACF Fiorentina,2023-10-08 18:45:00+00:00,1,3,1623.8527165002606,1567.3573322399127,8,10,11,5,9,7
2023,9,Hellas Verona FC,SSC Napoli,2023-10-21 13:00:00+00:00,1,3,1434.2459248599048,1612.2408302608492,2,8,1,4,11,6
2023,9,Torino FC,FC Internazionale Milano,2023-10-21 16:00:00+00:00,0,3,1466.6572283482321,1633.6459231894664,5,10,4,5,13,5
2023,9,US Sassuolo Calcio,SS Lazio,2023-10-21 18:45:00+00:00,0,2,1497.3362114140893,1538.4911807232452,7,7,9,9,7,8
2023,9,AS Roma,AC Monza,2023-10-22 10:30:00+00:00,1,0,1572.3232843691806,1387.177880608875,10,9,15,6,6,2
2023,9,Bologna FC 1909,Frosinone Calcio,2023-10-22 13:00:00+00:00,2,1,1543.619537062785,1513.806661156504,7,8,5,2,8,7
2023,9,US Salernitana 1919,Cagliari Calcio,2023-10-22 13:00:00+00:00,2,2,1448.840430865314,1399.4703907277913,1,1,1,12,2,12
2023,9,Atalanta BC,Genoa CFC,2023-10-22 16:00:00+00:00,2,0,1570.7709826536736,1464.3554149848878,7,5,7,6,8,7
2023,9,AC Milan,Juventus FC,2023-10-22 18:45:00+00:00,0,1,1594.235889654885,1601.832877049509,12,10,8,6,8,5
2023,9,Udinese Calcio,US Lecce,2023-10-23 16:30:00+00:00,1,1,1431.7681983263565,1455.5181526700205,3,5,3,8,3,7
2023,9,ACF Fiorentina,Empoli FC,2023-10-23 18:45:00+00:00,0,2,1578.9692184793241,1381.6672751787119,13,4,12,4,1,11
2023,10,Genoa CFC,US Salernitana 1919,2023-10-27 18:45:00+00:00,1,0,1457.3259846473638,1447.4289344112997,4,2,6,7,3,11
2023,10,US Sassuolo Calcio,Bologna FC 1909,2023-10-28 13:00:00+00:00,1,1,1488.5152374030968,1552.763553377051,7,9,7,7,7,3
2023,10,US Lecce,Torino FC,2023-10-28 16:00:00+00:00,0,1,1454.835636789776,1461.124725294959,5,2,3,7,1,8
2023,10,Juventus FC,Hellas Verona FC,2023-10-28 18:45:00+00:00,1,0,1611.6142530169416,1428.9633597406641,10,1,6,4,2,7
2023,10,Cagliari Calcio,Frosinone Calcio,2023-10-29 11:30:00+00:00,4,3,1400.8818871818055,1504.662644842238,1,5,4,14,5,7
2023,10,AC Monza,Udinese Calcio,2023-10-29 14:00:00+00:00,1,1,1382.0537617921104,1432.450714206601,8,3,5,2,4,9
2023,10,FC Internazionale Milano,AS Roma,2023-10-29 17:00:00+00:00,1,0,1639.1784262427395,1577.4474031859452,10,10,11,4,9,6
2023,10,SSC Napoli,AC Milan,2023-10-29 19:45:00+00:00,2,2,1617.5233953800898,1584.4545136874526,10,12,12,5,7,2
2023,10,Empoli FC,Atalanta BC,2023-10-30 17:30:00+00:00,0,3,1396.8052862948905,1577.8004129911976,7,10,3,4,7,3
2023,10,SS Lazio,ACF Fiorentina,2023-10-30 19:45:00+00:00,1,0,1547.3121547342378,1563.8312073631455,10,10,8,5,9,4
2023,11,Bologna FC 1909,SS Lazio,2023-11-03 19:45:00+00:00,1,0,1550.9351323774513,1557.7872533414,9,12,8,4,8,4
2023,11,US Salernitana 1919,SSC Napoli,2023-11-04 14:00:00+00:00,0,2,1437.7137173904334,1616.5744602603959,1,10,2,11,14,7
2023,11,Atalanta BC,FC Internazionale Milano,2023-11-04 17:00:00+00:00,1,2,1583.016116066671,1647.4201282158494,10,10,8,3,11,4
2023,11,AC Milan,Udinese Calcio,2023-11-04 19:45:00+00:00,0,1,1585.4034488071466,1431.0102618748047,10,4,8,4,5,8
2023,11,Hellas Verona FC,AC Monza,2023-11-05 11:30:00+00:00,1,3,1423.7843211837699,1383.4942141239069,1,8,2,7,5,2
2023,11,Cagliari Calcio,Genoa CFC,2023-11-05 14:00:00+00:00,2,1,1413.783158109058,1467.04120166823,4,7,8,15,7,6
2023,11,AS Roma,US Lecce,2023-11-05 17:00:00+00:00,2,1,1569.2057012128353,1445.0166315398137,9,2,8,6,2,8
2023,11,ACF Fiorentina,Juventus FC,2023-11-05 19:45:00+00:00,0,1,1553.3561087559833,1616.7932915738359,7,13,7,5,5,0
2023,11,Frosinone Calcio,Empoli FC,2023-11-06 17:30:00+00:00,2,1,1491.7613739149856,1391.5895832194171,4,7,7,10,3,6
2023,11,Torino FC,US Sassuolo Calcio,2023-11-06 19:45:00+00:00,2,1,1470.9437305449212,1490.3436584026965,4,5,1,7,4,6
2023,12,US Sassuolo Calcio,US Salernitana 1919,2023-11-10 17:30:00+00:00,2,2,1479.7858631761055,1432.450504362093,2,1,3,7,2,12
2023,12,Genoa CFC,Hellas Verona FC,2023-11-10 19:45:00+00:00,1,0,1455.5202065319495,1412.6298490524384,4,1,4,7,3,9
2023,12,US Lecce,AC Milan,2023-11-11 14:00:00+00:00,2,2,1438.446245828921,1571.2307702014216,2,7,3,9,5,4
2023,12,Juventus FC,Cagliari Calcio,2023-11-11 17:00:00+00:00,2,1,1624.9874459636262,1425.3041532453385,13,7,5,0,9,13
2023,12,AC Monza,Torino FC,2023-11-11 19:45:00+00:00,1,1,1394.6486862552383,1481.5015257715122,10,7,8,3,3,6
2023,12,SSC Napoli,Empoli FC,2023-11-12 11:30:00+00:00,0,1,1621.8376732887364,1384.3954391062603,10,4,12,6,3,8
2023,12,ACF Fiorentina,Bologna FC 1909,2023-11-12 14:00:00+00:00,2,1,1545.161954366193,1561.1323267062553,6,11,6,5,9,4
2023,12,Udinese Calcio,Atalanta BC,2023-11-12 14:00:00+00:00,1,1,1445.1829404805296,1574.8488681919946,7,7,5,4,8,5
2023,12,SS Lazio,AS Roma,2023-11-12 17:00:00+00:00,0,0,1547.590059012596,1575.776086923728,9,12,6,5,9,3
2023,12,FC Internazionale Milano,Frosinone Calcio,2023-11-12 19:45:00+00:00,2,0,1655.5873760905256,1498.9555180281425,13,6,12,3,8,10
2023,13,US Salernitana 1919,SS Lazio,2023-11-25 14:00:00+00:00,2,1,1433.8045579141321,1548.3995430378975,2,10,4,10,6,3
2023,13,Atalanta BC,SSC Napoli,2023-11-25 17:00:00+00:00,1,2,1571.2809182263736,1605.9003316051835,7,7,9,6,8,7
2023,13,AC Milan,ACF Fiorentina,2023-11-25 19:45:00+00:00,1,0,1567.5847387119577,1555.6212951621346,5,6,5,6,5,6
2023,13,Cagliari Calcio,AC Monza,2023-11-26 11:30:00+00:00,1,1,1420.4924331122634,1397.097709005251,7,8,10,12,8,4
2023,13,Empoli FC,US Sassuolo Calcio,2023-11-26 14:00:00+00:00,3,4,1400.3327807898131,1478.4318096240663,7,3,4,5,5,8
2023,13,Frosinone Calcio,Genoa CFC,2023-11-26 14:00:00+00:00,2,1,1493.1812685571447,1464.2919557894456,6,6,8,10,3,5
2023,13,AS Roma,Udinese Calcio,2023-11-26 17:00:00+00:00,3,1,1574.9666028984263,1448.7508904461506,10,7,7,3,4,3
2023,13,Juventus FC,FC Internazionale Milano,2023-11-26 19:45:00+00:00,1,1,1629.7991660967014,1661.3616255615234,15,13,7,1,10,3
2023,13,Hellas Verona FC,US Lecce,2023-11-27 17:30:00+00:00,2,2,1403.8580997949423,1442.092277318385,0,3,3,10,5,7
2023,13,Bologna FC 1909,Torino FC,2023-11-27 19:45:00+00:00,2,0,1550.6729859103136,1479.0525030214994,8,7,7,6,4,7
2023,14,AC Monza,Juventus FC,2023-12-01 19:45:00+00:00,1,2,1397.770047458608,1630.7051159147675,6,13,6,5,6,2
2023,14,Genoa CFC,Empoli FC,2023-12-02 14:00:00+00:00,1,1,1455.1215460183769,1392.5435403752535,6,6,4,6,7,9
2023,14,SS Lazio,Cagliari Calcio,2023-12-02 17:00:00+00:00,1,0,1535.2158549638343,1419.8200946589066,7,8,4,3,10,9
2023,14,AC Milan,Frosinone Calcio,2023-12-02 19:45:00+00:00,3,1,1577.2405391521638,1502.3516783282134,5,6,5,6,8,10
2023,14,US Lecce,Bologna FC 1909,2023-12-03 11:30:00+00:00,1,1,1440.996230147021,1558.6402937621888,3,10,6,8,7,4
2023,14,ACF Fiorentina,US Salernitana 1919,2023-12-03 14:00:00+00:00,3,0,1545.9654947219285,1446.9882459881953,3,5,2,6,6,8
2023,14,Udinese Calcio,Hellas Verona FC,2023-12-03 14:00:00+00:00,3,3,1442.2318717632504,1404.9541469663063,6,1,5,6,4,10
2023,14,US Sassuolo Calcio,AS Roma,2023-12-03 17:00:00+00:00,1,2,1486.221050038626,1581.4856215813265,5,10,8,10,6,3
2023,14,SSC Napoli,FC Internazionale Milano,2023-12-03 19:45:00+00:00,0,3,1614.9071894751146,1660.4556757434573,10,13,9,5,9,2
2023,14,Torino FC,Atalanta BC,2023-12-04 19:45:00+00:00,3,0,1471.0851951696243,1562.2740603564425,7,7,4,7,8,5
2023,15,Juventus FC,SSC Napoli,2023-12-08 19:45:00+00:00,1,0,1634.8524168091187,1606.2107209181993,13,7,7,3,6,7
2023,15,Hellas Verona FC,SS Lazio,2023-12-09 14:00:00+00:00,1,1,1406.0229877853335,1542.0114700826434,2,7,6,10,3,3
2023,15,Atalanta BC,AC Milan,2023-12-09 17:00:00+00:00,3,2,1549.708085476114,1585.117837176082,4,8,6,8,8,6
2023,15,FC Internazionale Milano,Udinese Calcio,2023-12-09 19:45:00+00:00,4,0,1669.1521443003726,1441.1630309442232,13,6,9,2,7,8
2023,15,Frosinone Calcio,Torino FC,2023-12-10 11:30:00+00:00,0,0,1494.4743803042952,1483.6511700499527,6,10,8,11,7,4
2023,15,AC Monza,Genoa CFC,2023-12-10 14:00:00+00:00,1,0,1393.6227465642567,1453.339633718645,6,7,7,6,5,5
2023,15,US Salernitana 1919,Bologna FC 1909,2023-12-10 17:00:00+00:00,1,2,1439.762396542779,1555.3779630921672,4,8,4,9,6,4
2023,15,AS Roma,ACF Fiorentina,2023-12-10 19:45:00+00:00,1,1,1588.810396150903,1553.1913441673448,10,6,7,4,5,4
2023,15,Empoli FC,US Lecce,2023-12-11 17:30:00+00:00,1,1,1394.3254526749854,1444.2585608170425,4,3,6,10,6,8
2023,15,Cagliari Calcio,US Sassuolo Calcio,2023-12-11 19:45:00+00:00,2,1,1413.0244795400974,1478.8962754690494,7,5,8,8,9,10
2023,16,Genoa CFC,Juventus FC,2023-12-15 19:45:00+00:00,1,1,1441.637571621467,1644.0299049347673,4,13,4,6,7,3
2023,16,US Lecce,Frosinone Calcio,2023-12-16 14:00:00+00:00,2,1,1442.831184493285,1494.1629640011677,4,7,7,8,5,7
2023,16,SSC Napoli,Cagliari Calcio,2023-12-16 17:30:00+00:00,2,1,1597.0332327925507,1424.8980270073203,6,7,4,6,6,6
2023,16,Torino FC,Empoli FC,2023-12-16 19:45:00+00:00,1,0,1483.9625863530803,1395.7528289987429,8,5,6,4,7,8
2023,16,AC Milan,AC Monza,2023-12-17 11:30:00+00:00,3,0,1574.1021767749985,1405.3248086614346,7,8,8,7,7,5
2023,16,ACF Fiorentina,Hellas Verona FC,2023-12-17 14:00:00+00:00,1,0,1554.2129662063078,1409.7487074527176,7,3,6,4,7,10
2023,16,Udinese Calcio,US Sassuolo Calcio,2023-12-17 14:00:00+00:00,2,2,1436.9213568659518,1467.0227280018266,5,4,6,11,9,11
2023,16,Bologna FC 1909,AS Roma,2023-12-17 17:00:00+00:00,2,0,1562.1679024436398,1587.78877411194,10,11,7,4,8,4
2023,16,SS Lazio,FC Internazionale Milano,2023-12-17 19:45:00+00:00,0,2,1538.2857504152594,1673.393818378644,5,13,3,4,12,2
2023,16,Atalanta BC,US Salernitana 1919,2023-12-18 19:45:00+00:00,4,1,1560.7237458771976,1432.9724571913064,4,4,6,10,5,10
2023,17,US Sassuolo Calcio,Genoa CFC,2023-12-22 17:30:00+00:00,1,2,1466.1585021844814,1446.8826043854658,5,5,10,11,4,5
2023,17,Empoli FC,SS Lazio,2023-12-22 17:30:00+00:00,0,2,1388.2385292953977,1531.9896266375504,5,5,6,7,3,5
2023,17,AC Monza,ACF Fiorentina,2023-12-22 19:45:00+00:00,0,1,1399.8334177627962,1560.2790903116136,5,10,4,7,7,3
2023,17,US Salernitana 1919,AC Milan,2023-12-22 19:45:00+00:00,2,2,1426.492220520906,1579.593567673637,4,10,6,12,11,6
2023,17,Frosinone Calcio,Juventus FC,2023-12-23 11:30:00+00:00,1,2,1482.6961737377112,1638.7848721707685,4,11,4,8,7,4
2023,17,Torino FC,Udinese Calcio,2023-12-23 14:00:00+00:00,1,1,1491.4768860564254,1437.785582683297,8,3,5,3,7,13
2023,17,Bologna FC 1909,Atalanta BC,2023-12-23 14:00:00+00:00,1,0,1572.9039965984316,1567.2039825475981,10,7,8,4,9,9
2023,17,Hellas Verona FC,Cagliari Calcio,2023-12-23 17:00:00+00:00,2,0,1403.6825833474118,1419.4833001641477,3,4,6,8,5,7
2023,17,FC Internazionale Milano,US Lecce,2023-12-23 17:00:00+00:00,2,0,1679.689942156353,1454.2979747567415,13,7,12,1,8,7
2023,17,AS Roma,SSC Napoli,2023-12-23 19:45:00+00:00,2,0,1577.0526799571483,1602.4479596357232,8,6,6,5,4,7
2023,18,ACF Fiorentina,Torino FC,2023-12-29 17:30:00+00:00,1,0,1565.963590959102,1489.9437115060166,10,8,6,2,5,3
2023,18,SSC Napoli,AC Monza,2023-12-29 17:30:00+00:00,0,0,1591.7183236664582,1394.1489171153078,6,4,4,8,3,7
2023,18,Genoa CFC,FC Internazionale Milano,2023-12-29 19:45:00+00:00,1,1,1457.4368407764273,1683.9817967069741,5,13,5,6,12,1
2023,18,SS Lazio,Frosinone Calcio,2023-12-29 19:45:00+00:00,3,1,1538.0731146311834,1476.909074046669,7,4,5,5,5,8
2023,18,Atalanta BC,US Lecce,2023-12-30 11:30:00+00:00,1,0,1557.3680274222936,1450.0061202061204,6,6,8,9,6,7
2023,18,Cagliari Calcio,Empoli FC,2023-12-30 14:00:00+00:00,0,0,1409.0288322526035,1382.1550413017646,4,2,4,7,5,9
2023,18,Udinese Calcio,Bologna FC 1909,2023-12-30 14:00:00+00:00,3,0,1439.3187572337058,1582.739951723736,3,13,7,13,8,2
2023,18,Hellas Verona FC,US Salernitana 1919,2023-12-30 17:00:00+00:00,0,1,1414.137051258956,1430.6341432869622,6,4,8,7,6,12
2023,18,AC Milan,US Sassuolo Calcio,2023-12-30 17:00:00+00:00,1,0,1575.4516449075807,1455.60426579352,10,4,11,6,9,11
2023,18,Juventus FC,AS Roma,2023-12-30 19:45:00+00:00,1,0,1644.5719718618107,1587.7823159264133,11,10,7,4,8,5
2023,19,Bologna FC 1909,Genoa CFC,2024-01-05 19:45:00+00:00,1,1,1568.8314815722874,1463.1673166568887,10,6,6,5,5,5
2023,19,FC Internazionale Milano,Hellas Verona FC,2024-01-06 11:30:00+00:00,2,1,1678.2513208265127,1404.6115192140376,13,5,12,1,6,6
2023,19,Frosinone Calcio,AC Monza,2024-01-06 14:00:00+00:00,2,3,1468.6515530033905,1399.292591938396,1,4,4,10,2,6
2023,19,US Lecce,Cagliari Calcio,2024-01-06 17:00:00+00:00,1,1,1443.0015040267683,1408.256881251589,5,4,4,6,3,6
2023,19,US Sassuolo Calcio,ACF Fiorentina,2024-01-06 19:45:00+00:00,1,0,1448.9231459364667,1573.809824034815,1,13,5,9,7,1
2023,19,Empoli FC,AC Milan,2024-01-07 11:30:00+00:00,0,3,1382.9269923027791,1582.132764764634,3,10,2,5,11,6
2023,19,Torino FC,SSC Napoli,2024-01-07 14:00:00+00:00,3,0,1482.0974784303037,1586.57464884337,8,4,5,2,2,7
2023,19,Udinese Calcio,SS Lazio,2024-01-07 14:00:00+00:00,1,2,1453.2272273851545,1546.330635674462,6,10,9,10,7,4
2023,19,US Salernitana 1919,Juventus FC,2024-01-07 17:00:00+00:00,1,2,1440.1596753318806,1652.9518369917805,4,13,5,11,7,3
2023,19,AS Roma,Atalanta BC,2024-01-07 19:45:00+00:00,1,1,1579.4024507964434,1564.3726436016457,7,9,5,5,8,7
2023,20,Genoa CFC,Torino FC,2024-01-13 14:00:00+00:00,0,0,1466.1181550016502,1495.0170958246276,6,8,5,5,5,2
2023,20,SSC Napoli,US Salernitana 1919,2024-01-13 14:00:00+00:00,2,1,1573.655031449046,1435.6182753323603,4,4,2,7,6,10
2023,20,Hellas Verona FC,Empoli FC,2024-01-13 17:00:00+00:00,2,1,1401.1819845259508,1378.1052205516767,4,2,4,5,1,7
2023,20,AC Monza,FC Internazionale Milano,2024-01-13 19:45:00+00:00,1,5,1411.2627999532908,1681.6808555145994,7,13,4,6,11,2
2023,20,SS Lazio,US Lecce,2024-01-14 11:30:00+00:00,1,0,1553.7132572549351,1442.0047937540076,10,5,8,5,4,6
2023,20,Cagliari Calcio,Bologna FC 1909,2024-01-14 14:00:00+00:00,2,1,1409.2535915243498,1565.880643227526,5,10,4,6,6,5
2023,20,ACF Fiorentina,Udinese Calcio,2024-01-14 17:00:00+00:00,2,2,1560.3625048946587,1445.8446058046814,10,5,4,2,7,9
2023,20,AC Milan,AS Roma,2024-01-14 19:45:00+00:00,3,1,1586.9545365157364,1578.970127815696,10,5,11,5,4,5
2023,20,Atalanta BC,Frosinone Calcio,2024-01-15 19:45:00+00:00,5,0,1564.804966582393,1456.6813449884958,10,1,9,5,5,10
2023,20,Juventus FC,US Sassuolo Calcio,2024-01-16 19:45:00+00:00,3,0,1657.4932369913008,1462.3704650766228,13,4,7,3,5,7
2023,21,AS Roma,Hellas Verona FC,2024-01-20 17:00:00+00:00,2,1,1569.1998971237435,1410.5187568899823,4,6,4,7,5,5
2023,21,Udinese Calcio,AC Milan,2024-01-20 19:45:00+00:00,2,3,1449.026299909528,1596.724767207689,6,13,9,7,12,3
